Vanessa_cardui	PRD	Otx	TRINITY_DN17473_c0_g1	2.42116	not_sign
Vanessa_cardui	PRD	Vsx	NA	0	not_sign
Vanessa_cardui	SINE	Six1/2	TRINITY_DN7183_c0_g1	5.37147	sign
Vanessa_cardui	HOX	ShxD	NA	0	not_sign
Vanessa_cardui	NK	En	NA	0	not_sign
Vanessa_cardui	NK	Noto	NA	0	not_sign
Vanessa_cardui	NK	Barhl	TRINITY_DN22207_c0_g1	1.07411	not_sign
Vanessa_cardui	NK	NK7	TRINITY_DN4964_c0_g1	3.45779e-08	not_sign
Vanessa_cardui	TALE	Mkx	TRINITY_DN12959_c0_g1	3.25307	sign
Vanessa_cardui	LIM	Lhx2/9	TRINITY_DN8071_c0_g1	8.16396	sign
Vanessa_cardui	HOX	ind	NA	0	not_sign
Vanessa_cardui	NK	NK2.2	TRINITY_DN8521_c0_g1	11.5327	sign
Vanessa_cardui	PROS	Prox	TRINITY_DN8257_c0_g1	7.849	sign
Vanessa_cardui	PRD	Repo	TRINITY_DN15596_c0_g3	6.88784	sign
Vanessa_cardui	TALE	Meis	TRINITY_DN4242_c0_g3	6.76762	sign
Vanessa_cardui	TALE	Pbx	TRINITY_DN70_c0_g1	9.16342	sign
Vanessa_cardui	HOX	Antp	TRINITY_DN5010_c0_g2	4.06475	sign
Vanessa_cardui	PRD	Hbn	TRINITY_DN12517_c0_g1	3.1718	not_sign
Vanessa_cardui	HOX	Dfd	NA	0	not_sign
Vanessa_cardui	NK	Lbx	TRINITY_DN30972_c0_g1	1.70389	not_sign
Vanessa_cardui	NK	Msx	TRINITY_DN9092_c0_g1	3.02696	not_sign
Vanessa_cardui	NK	Tlx	NA	0	not_sign
Vanessa_cardui	NK	Msxlx	NA	0	not_sign
Vanessa_cardui	NK	Ro	NA	0	not_sign
Vanessa_cardui	HOX	zen	NA	0	not_sign
Vanessa_cardui	CERS	Cers	TRINITY_DN11651_c0_g1	10.0489	sign
Vanessa_cardui	PRD	Arx	TRINITY_DN13099_c0_g1	2.00743	not_sign
Vanessa_cardui	HOX	Ftz	NA	0	not_sign
Vanessa_cardui	HOX	Scr	TRINITY_DN5010_c0_g1	1.8805	not_sign
Vanessa_cardui	PRD	Phox	NA	0	not_sign
Vanessa_cardui	HOX	cad	TRINITY_DN7319_c0_g1	3.89039	sign
Vanessa_cardui	POU	Pou2	TRINITY_DN38543_c0_g1	1.86842	not_sign
Vanessa_cardui	SINE	Six3/6	NA	0	not_sign
Vanessa_cardui	PRD	Prrx	NA	0	not_sign
Vanessa_cardui	NK	Dlx	TRINITY_DN4328_c0_g1	3.31114	sign
Vanessa_cardui	HOX	Pb	NA	0	not_sign
Vanessa_cardui	LIM	Lmx	NA	0	not_sign
Vanessa_cardui	CUT	Onecut	TRINITY_DN16515_c0_g1	1.56062	not_sign
Vanessa_cardui	HOX	exex	NA	0	not_sign
Vanessa_cardui	LIM	Isl	TRINITY_DN16768_c0_g1	2.26628	not_sign
Vanessa_cardui	NK	NK4	NA	0	not_sign
Vanessa_cardui	HOX	eve	NA	0	not_sign
Nymphalis_urticae	PRD	Otx	NA	0	not_sign
Nymphalis_urticae	HOX	zen	NA	0	not_sign
Nymphalis_urticae	PRD	Shox	NA	0	not_sign
Nymphalis_urticae	NK	Barhl	NA	0	not_sign
Nymphalis_urticae	HOX	Scr	TRINITY_DN5033_c0_g1	1.92424	not_sign
Nymphalis_urticae	HOX	ind	NA	0	not_sign
Nymphalis_urticae	TALE	Pbx	TRINITY_DN10243_c0_g1	2.12418	not_sign
Nymphalis_urticae	POU	Pou6	TRINITY_DN4326_c0_g1	2.38561	not_sign
Nymphalis_urticae	NK	Msxlx	NA	0	not_sign
Nymphalis_urticae	PRD	Prrx	NA	0	not_sign
Nymphalis_urticae	HOX	ShxB	NA	0	not_sign
Nymphalis_urticae	POU	Pou4	NA	0	not_sign
Nymphalis_urticae	NK	Hlx	TRINITY_DN10121_c0_g1	4.88354	sign
Nymphalis_urticae	NK	NK2.1	NA	0	not_sign
Nymphalis_urticae	HOX	abd-A	TRINITY_DN4217_c0_g1	9.30125	sign
Nymphalis_urticae	PRD	Vsx	NA	0	not_sign
Nymphalis_urticae	NK	Bsx	NA	0	not_sign
Nymphalis_urticae	NK	Bari	NA	0	not_sign
Nymphalis_urticae	HOX	Ftz	NA	0	not_sign
Nymphalis_urticae	POU	Pou2	TRINITY_DN1198_c0_g2	3.09149	sign
Nymphalis_urticae	PRD	Pitx	TRINITY_DN10480_c0_g1	2.49687	not_sign
Nymphalis_urticae	PRD	Pax3/7	TRINITY_DN29121_c0_g1	3.35542	sign
Nymphalis_urticae	NK	En	NA	0	not_sign
Nymphalis_urticae	LIM	Lhx3/4	NA	0	not_sign
Nymphalis_urticae	PRD	Prop	NA	0	not_sign
Nymphalis_urticae	TALE	Mkx	TRINITY_DN20779_c0_g1	3.50296	sign
Nymphalis_urticae	NK	NK1	NA	0	not_sign
Nymphalis_urticae	NK	NK6	NA	0	not_sign
Nymphalis_urticae	PRD	Hbn	NA	0	not_sign
